County,STATE,ZCTA5CE10,INTPTLAT10,INTPTLON10,BUI,PctPark,fips,popDens,propPOC,POC,Race,medAge,totPop,Urban,Covid19,NDVI,propWht,medInc,Arid,Days
Delaware,Pennsylvania,19373,+39.9011034,-075.5334985,14184,2.807552355,42045,4.59703719974e-4,0.27357533968769,White majority,White,35.4,4931,Urban,2981.139728249848,0.735,0.72642466031231,134931,0.9441,230
Chester,Pennsylvania,19374,+39.8247469,-075.7597485,11515,0.0181456954,42029,2.57247256815e-4,0.737347294938918,POC majority,Hispanic,38.5,1146,Urban,5671.902268760908,0.738,0.262652705061082,27299,0.9106,223
Chester,Pennsylvania,19380,+39.9872183,-075.6031377,39527,2.8899838534,42029,6.25306353855e-4,0.160831359962424,White majority,White,41.6,51097,Urban,1311.231579153375,0.711,0.839168640037576,97383,0.9584,223
Chester,Pennsylvania,19382,+39.9276646,-075.6131662,26189,2.7818856454,42029,4.54289352771e-4,0.135200146896805,White majority,White,38.7,54460,Urban,1841.7186926184356,0.748,0.864799853103195,96998,0.9149,223
Chester,Pennsylvania,19390,+39.8360969,-075.8423590,10494,2.3354703087,42029,2.09905272316e-4,0.272419866150053,White majority,White,40.1,14195,Rural,1599.1546319126453,0.776,0.727580133849947,82858,0.91,223
Montgomery,Pennsylvania,19401,+40.1301797,-075.3316289,134771,6.6089449924,42091,0.002697803419451,0.630829138569665,POC majority,Mixed,35.1,42116,Urban,3599.5821065628265,0.544,0.369170861430335,51090,0.9045,229
Montgomery,Pennsylvania,19403,+40.1486731,-075.3755055,45587,5.747131168,42091,7.51019553985e-4,0.241698256254738,White majority,White,42.2,46165,Urban,1995.0178706812521,0.69,0.758301743745262,83970,0.9075,229
Montgomery,Pennsylvania,19405,+40.1035523,-075.3410220,147085,4.4162506633,42091,0.002858265747258,0.253171641791045,White majority,White,35.3,5360,Urban,1436.5671641791043,0.426,0.746828358208955,63357,0.8927,229
Montgomery,Pennsylvania,19406,+40.0932680,-075.3836370,69868,3.6597161754,42091,6.7535562624e-4,0.341547112085004,White majority,White,37.5,24187,Urban,1062.554264687642,0.587,0.658452887914996,88239,0.8989,229
Montgomery,Pennsylvania,19422,+40.1568103,-075.2793927,48253,3.7704184081,42091,5.77667995882e-4,0.235532620715076,White majority,White,45.6,18991,Urban,1079.4586909588754,0.683,0.764467379284924,120517,0.9115,229
Chester,Pennsylvania,19425,+40.1017778,-075.6510662,15070,1.8789724219,42029,2.23835918963e-4,0.213435700575816,White majority,White,39.8,15630,Urban,774.1522712731926,0.769,0.786564299424184,164792,0.9513,223
Montgomery,Pennsylvania,19426,+40.1912990,-075.4370520,26022,8.9079428034,42091,4.6390185591e-4,0.21279988225482,White majority,White,39.6,40766,Urban,1170.0927243290978,0.727,0.78720011774518,122290,0.8914,229
Montgomery,Pennsylvania,19428,+40.0803369,-075.3004613,85432,2.5301512187,42091,8.55916491641e-4,0.141814513736427,White majority,White,34.2,16853,Urban,937.5185426926956,0.565,0.858185486263573,86573,0.8978,229
Scott,Illinois,62694,+39.6227804,-090.4771178,127,0.0305186782,17171,7.531518562e-6,0.018762343647136,White majority,White,47.7,3038,Rural,1744.5687952600397,0.804,0.981237656352864,56275,0.7327,111
Morgan,Illinois,62695,+39.6270838,-090.2236758,0,0,17137,5.63086548488e-4,0.041666666666667,White majority,White,47,216,Rural,6481.481481481481,0.649,0.958333333333333,43523,0.7568,211
Sangamon,Illinois,62701,+39.8007080,-089.6488126,0,2.4441647647,17167,0.001223442621454,0.406301824212272,White majority,White,35.9,1206,Urban,829.1873963515754,0.288,0.593698175787728,22037,0.7368,222
Cook,Illinois,60601,+41.8856419,-087.6215226,1594,22.9598219,17031,0.015708291408876002,0.340579216354344,White majority,White,34.9,14675,Urban,1471.8909710391822,0.238,0.659420783645656,103243,0.8146,272
Cook,Illinois,60602,+41.8830729,-087.6291484,1588,23.309083363,17031,0.005517192440914,0.366559485530547,White majority,White,30.6,1244,Urban,1768.4887459807073,0.109,0.633440514469453,157125,0.822,272
Cook,Illinois,60603,+41.8801881,-087.6255097,630,24.252178039,17031,0.003128739363219,0.39778534923339,White majority,White,28.9,1174,Urban,1107.3253833049403,0.217,0.60221465076661,151765,0.822,272
Frederick,Maryland,21701,+39.4435960,-077.3328943,18936,8.0345568547,24021,3.68742181892e-4,0.238321903993546,White majority,White,39.9,37185,Rural,1729.1918784456097,0.711,0.761678096006454,79196,0.7339,220
Camden,New Jersey,08109,+39.9513205,-075.0501233,55551,4.4103207924,34007,0.001775536353165,0.490730399821309,White majority,White,40.5,22385,Urban,1908.73579,0.543,0.509269600178691,67673,0.8976,230
Frederick,Maryland,21702,+39.4791375,-077.4429856,14421,6.1291380138,24021,4.01715931494e-4,0.413081755020463,White majority,White,37.5,42028,Rural,2424.574093461502,0.745,0.586918244979537,81638,0.7779,220
Frederick,Maryland,21703,+39.3670313,-077.4734816,17895,8.3823013264,24021,4.21002299614e-4,0.470426030608024,White majority,White,35.1,36265,Rural,2716.117468633669,0.717,0.529573969391976,83142,0.7462,220
Frederick,Maryland,21704,+39.3548835,-077.3759023,16236,4.7534416333,24021,2.43725042916e-4,0.395750090810025,White majority,White,37.6,16518,Rural,1380.3123864874683,0.705,0.604249909189975,137162,0.7481,220
Frederick,Maryland,21710,+39.3079958,-077.4320085,3579,0.6693936993,24021,7.3744497661e-5,0.133988936693301,White majority,White,47.6,4881,Rural,1188.2810899405858,0.775,0.866011063306699,114609,0.7481,220
Washington,Maryland,21711,+39.6683956,-078.0195689,687,8.8410802698,24043,1.7897723958e-5,0.01627486437613,White majority,White,48.8,1106,Rural,1084.99095840868,0.8,0.98372513562387,68672,0.7855,215
Washington,Maryland,21713,+39.5296865,-077.6756778,3963,5.4244217644,24043,9.4933727496e-5,0.044705655650833,White majority,White,42.8,10379,Rural,1609.0182098468063,0.759,0.955294344349167,74954,0.7721,215
Atlantic,New Jersey,08205,+39.4828769,-074.4521400,9192,6.7028678788,34001,2.51826337932e-4,0.392001447701773,White majority,White,44.8,27630,Urban,1246.46485,0.636,0.607998552298227,64894,0.8529,218
Frederick,Maryland,21716,+39.3144530,-077.6200192,17592,11.469246161,24021,6.35449668282e-4,0.161928073809075,White majority,White,36.6,5311,Urban,1110.901901713425,0.688,0.838071926190925,75542,0.7595,220
Frederick,Maryland,21718,+39.3934968,-077.6277883,4804,3.5808221123,24021,1.19072121984e-4,0.064285714285714,White majority,White,47.5,140,Rural,0,0.75,0.935714285714286,76250,0.7851,220
Washington,Maryland,21719,+39.7079560,-077.4942279,5952,10.067643648,24043,1.19005349612e-4,0.082046332046332,White majority,White,37.8,1036,Urban,965.2509652509652,0.776,0.917953667953668,54327,0.9242,215
Washington,Maryland,21722,+39.6620839,-077.9198471,1511,1.4557532538,24043,3.6866554192e-5,0.037409564143286,White majority,White,41.3,5667,Rural,829.3629786483148,0.774,0.962590435856714,62377,0.7796,215
Cumberland,Maine,04101,+43.6626067,-070.2579490,41192,10.742316091,23005,0.003323731271741,0.262752144678878,White majority,White,34.3,17252,Urban,1825.8752608393231,0.336,0.737247855321122,42076,1.0267,223
Cumberland,Maine,04102,+43.6543535,-070.2976108,32599,8.9884534969,23005,0.001125315896062,0.148165085172059,White majority,White,35.7,17494,Urban,1269.0065165199496,0.569,0.851834914827941,57982,1.0483,223
Cumberland,Maine,04103,+43.6954216,-070.2886521,34834,6.0354904816,23005,0.001163959193102,0.157862447529868,White majority,White,36.8,30970,Urban,1165.644171779141,0.614,0.842137552470132,66799,1.0556,223
Cumberland,Maine,04105,+43.7404718,-070.2771725,14609,7.7386547795,23005,1.55585613125e-4,0.051499237675758,White majority,White,47.1,11806,Rural,1439.9457902761308,0.76,0.948500762324242,119022,1.0841,223
Cumberland,Maine,04106,+43.6314020,-070.2859894,53771,1.9118117466,23005,8.11898598289e-4,0.10947604848391,White majority,White,41.9,25823,Urban,867.443751694226,0.565,0.89052395151609,66009,1.0455,223
Cumberland,Maine,04107,+43.5871732,-070.2364761,480,13.198292932,23005,2.42454160328e-4,0.035486706218414,White majority,White,49.4,9102,Urban,1021.753460777851,0.728,0.964513293781586,111739,1.0676,223
Cumberland,Maine,04108,+43.6602780,-070.1860525,20468,1.0621745109,23005,2.90527255088e-4,0.026785714285714,White majority,White,57.2,896,Rural,334.82142857142856,0.701,0.973214285714286,86563,1.1046,223
Androscoggin,Maine,04210,+44.0845366,-070.2496493,15886,2.006358564,23001,1.50198440507e-4,0.101543531044051,White majority,White,39.7,23064,Urban,567.9847381200138,0.754,0.898456468955949,48924,1.1016001,224
Oxford,Maine,04216,+44.6796593,-070.8465171,0,0,23017,1.046648524e-6,0.01078167115903,White majority,White,60.7,371,Rural,0,0.801,0.98921832884097,43750,1.3480999,219
Oxford,Maine,04217,+44.3785363,-070.8162561,5,5.3081045135,23017,6.926561872e-6,0.028972247636475,White majority,White,47.8,3279,Rural,91.49130832570906,0.798,0.971027752363525,43953,1.155,219
Oxford,Maine,04219,+44.4007467,-070.5581104,11,0.0576359821,23017,1.0316595169e-5,0.046951219512195,White majority,White,45.7,1640,Rural,182.9268292682927,0.82,0.953048780487805,51369,1.3151,219
Oxford,Maine,04220,+44.3426203,-070.3474404,8,0.0268948563,23017,1.5192824696e-5,0.079092382495948,White majority,White,44.3,3085,Rural,97.24473257698541,0.815,0.920907617504052,54444,1.169,219
Oxford,Maine,04221,+44.4815380,-070.2773390,6,0.2513444245,23017,1.1168550517e-5,0.025862068965517,White majority,White,47.6,928,Rural,323.2758620689655,0.81,0.974137931034483,45938,1.1847,219
Androscoggin,Maine,04222,+43.9560209,-070.1324175,827,0.2841434159,23001,3.9649016937e-5,0.035868735690664,White majority,White,42.3,3931,Rural,76.31645891630629,0.786,0.964131264309336,73030,1.1275001,224
Oxford,Maine,04224,+44.5613568,-070.4137267,4,0.0216876426,23017,1.2963453269e-5,0.074608904933815,White majority,White,44.4,2493,Rural,441.2354592860008,0.817,0.925391095066185,37656,1.2275,219
Centre,Pennsylvania,16845,+41.1217424,-078.0105688,58,43.611528592,42027,3.021127015e-6,0.103157894736842,White majority,White,38.1,950,Rural,842.1052631578947,0.801,0.896842105263158,53750,1.0343,216
Centre,Pennsylvania,16852,+40.9370308,-077.5186628,1450,0.0011570809,42027,3.9043260967e-5,0.044117647058823,White majority,White,44.9,340,Rural,588.2352941176471,0.737,0.955882352941177,48438,0.9959,216
Centre,Pennsylvania,16854,+40.8980208,-077.4731003,6355,0,42027,1.00540461555e-4,0.011254019292605,White majority,White,45.2,622,Rural,964.6302250803859,0.726,0.988745980707396,54453,0.9558,216
Clearfield,Pennsylvania,16858,+41.0033521,-078.2096546,0,2.5815434686,42033,2.7106563775e-5,0.015119363395225,White majority,White,43.6,3770,Rural,132.6259946949602,0.756,0.984880636604775,54495,0.9758,212
Centre,Pennsylvania,16859,+41.0407429,-078.0232363,405,1.0271794281,42027,9.275986723e-6,0.074817518248175,White majority,White,48.4,548,Rural,0,0.78,0.925182481751825,53393,0.9596,216
Clearfield,Pennsylvania,16861,+40.8582521,-078.5214304,0,0,42033,9.458109254e-6,0.023569023569024,White majority,White,44.2,297,Rural,0,0.789,0.976430976430976,46250,0.9955,212
Clearfield,Pennsylvania,16863,+40.9078428,-078.4746346,0,0,42033,1.0632702938e-5,0.062857142857143,White majority,White,35.7,700,Rural,285.7142857142857,0.787,0.93714285714285706,47617,0.9939,212
Centre,Pennsylvania,16865,+40.7120632,-077.9960644,792,4.5103759354,42027,1.9560543729e-5,0.098039215686274,White majority,White,45.2,1785,Rural,280.1120448179272,0.781,0.901960784313726,73125,0.8917,216
Jefferson,Pennsylvania,15715,+40.9706571,-078.8774263,7877,0,42065,2.57582550638e-4,0.026607538802661,White majority,White,45.8,451,Rural,443.4589800443459,0.718,0.973392461197339,44500,1.023,198
Indiana,Pennsylvania,15716,+40.4651479,-079.1868974,0,19.499251104,42063,4.12817433752e-4,0.147635524798155,White majority,White,48.2,867,Urban,576.7012687427913,0.752,0.852364475201845,22778,0.9674,210
Westmoreland,Pennsylvania,15717,+40.4572057,-079.2432131,130,17.89057183,42129,4.0008069833e-5,0.061372568779603,White majority,White,47.1,9923,Rural,735.6646175551748,0.785,0.938627431220397,51915,0.9378,217
Clearfield,Pennsylvania,15721,+40.8163217,-078.7925680,0,0.1783071669,42033,4.3108141083e-5,0.041860465116279,White majority,White,50.3,215,Rural,930.2325581395348,0.774,0.958139534883721,45673,1.0158,212
Cambria,Pennsylvania,15722,+40.5949129,-078.7244785,0,0.5572378067,42021,4.3926660743e-5,0.017219113215669,White majority,White,45.9,2323,Rural,301.3344812742144,0.783,0.982780886784331,48426,1.0206,213
Indiana,Pennsylvania,15724,+40.7350961,-078.8136342,0,2.919672225,42063,1.8247880815e-5,0.015673981191223,White majority,White,47.8,2233,Rural,89.56560680698611,0.801,0.984326018808777,44837,1.0343,210
Indiana,Pennsylvania,15725,+40.5189484,-079.3487794,0,4.3894207737,42063,2.0320610745e-5,0.002525252525252,White majority,White,45.3,1584,Rural,568.1818181818182,0.799,0.997474747474748,53287,0.9639,210
Indiana,Pennsylvania,15728,+40.6756648,-078.9717796,0,0.4951952011,42063,3.0662961371e-5,0.026478375992939,White majority,White,40.4,3399,Rural,529.567519858782,0.786,0.973521624007061,41207,1.0473,210
Indiana,Pennsylvania,15729,+40.7064449,-078.9151245,0,0.0724728531,42063,2.874156985e-5,0.005649717514124,White majority,White,43.4,1416,Rural,141.24293785310735,0.78,0.994350282485876,36780,1.0573,210
Yamhill,Oregon,97127,+45.2460938,-123.1113686,52988,1.6428755809,41071,0.001784322563791,0.382216808769793,White majority,White,37,4105,Urban,706.4555420219245,0.535,0.617783191230207,63832,0.9731,221
Yamhill,Oregon,97128,+45.2119166,-123.2820914,4211,12.375460949,41071,1.37923119333e-4,0.280214884696017,White majority,White,37.1,38160,Rural,1058.7002096436058,0.735,0.719785115303983,53815,1.1052999,221
Tillamook,Oregon,97131,+45.7368610,-123.8167318,773,25.035916094,41057,9.51405898e-6,0.055242390078918,White majority,White,53.5,2661,Rural,187.89928598271325,0.76,0.944757609921082,60156,2.5186999,210
Yamhill,Oregon,97132,+45.3242190,-122.9873301,6329,4.1730953701,41071,1.82734524e-4,0.182495092398294,White majority,White,36.7,29546,Rural,555.0666756921411,0.693,0.817504907601706,63750,0.9736,221
Washington,Oregon,97133,+45.6893915,-123.0130347,680,4.4875690991,41067,2.3607767182e-5,0.12389174055063,White majority,White,43.3,4286,Rural,303.31311245916936,0.759,0.87610825944937,95433,1.4708,237
Tillamook,Oregon,97136,+45.6305918,-123.9207686,4210,3.5844577158,41057,2.9867010331e-5,0.065822784810127,White majority,White,59.7,1580,Rural,316.4556962025316,0.698,0.934177215189873,43585,2.7578001,210
Marion,Oregon,97137,+45.2195094,-122.9484929,206,4.9785093029,41047,1.2770391998e-5,0.216666666666667,White majority,White,37.6,1380,Rural,362.3188405797101,0.698,0.783333333333333,89083,0.9187,228
Clatsop,Oregon,97138,+45.9742647,-123.5831613,3890,11.618150267,41007,3.1173209321e-5,0.155639755173419,White majority,White,43.6,10293,Rural,281.7448751578743,0.757,0.844360244826581,47017,2.7855999,212
Washington,Oregon,97140,+45.3530800,-122.8658448,8829,13.16891613,41067,2.24477068959e-4,0.133349067736606,White majority,White,39,25422,Urban,357.9576744551963,0.693,0.866650932263394,105388,0.9734,237
Tillamook,Oregon,97141,+45.5075305,-123.7371390,1339,23.27167213,41057,2.3995309855e-5,0.198393167342212,White majority,White,41.7,13816,Rural,260.5674580196873,0.75,0.801606832657788,46557,2.2426,210
Yamhill,Oregon,97148,+45.3584029,-123.2484777,790,2.1622793813,41071,1.9117710837e-5,0.09611780455154,White majority,White,45.6,3735,Rural,508.70147255689426,0.75,0.90388219544846,79688,1.1885999,221
Multnomah,Oregon,97201,+45.5078563,-122.6907944,261819,22.702511301,41051,0.003449398774261,0.284871865527694,White majority,White,31.1,18145,Urban,385.78120694406175,0.532,0.715128134472306,51625,1.0906,226
Multnomah,Oregon,97202,+45.4825413,-122.6439352,92025,15.070471009,41051,0.002610321786074,0.208841249824856,White majority,White,36.5,42822,Urban,403.99794498155154,0.501,0.791158750175144,73924,0.8982,226
Multnomah,Oregon,97203,+45.6035494,-122.7379050,57680,17.465679894,41051,0.001486812859043,0.375352829914157,White majority,White,32.1,34365,Urban,945.7296668121635,0.415,0.624647170085843,60908,0.9375,226
Multnomah,Oregon,97204,+45.5183709,-122.6739456,1069130,46.662269289,41051,0.001709213124892,0.420909090909091,White majority,White,43.8,1100,Urban,454.5454545454545,0.255,0.579090909090909,11763,0.8813,226
Multnomah,Oregon,97205,+45.5205624,-122.7102312,418701,20.658355062,41051,0.002880946203353,0.223228995057661,White majority,White,44.9,7284,Urban,315.7605711147721,0.558,0.776771004942339,33302,1.2463,226
Multnomah,Oregon,97206,+45.4824328,-122.5986048,90800,5.683255716,41051,0.003054622605684,0.271983442299509,White majority,White,37.4,51698,Urban,582.2275523231073,0.484,0.728016557700491,63381,0.9833,226
Santa Fe,New Mexico,87535,+35.5286618,-105.7477517,258,44.094091778,35049,6.745579648e-6,0.590909090909091,POC majority,Hispanic,54.4,1122,Rural,356.50623885918003,0.432,0.409090909090909,56250,0.2776,225
Santa Fe,New Mexico,87540,+35.4501993,-105.9079023,321,2.9411145041,35049,4.380585326e-6,0.232606438213915,White majority,White,54.3,963,Rural,311.52647975077883,0.276,0.767393561786085,66534,0.1907,225
Duval,Florida,32222,+30.2165460,-081.8282861,16476,5.0994240043,12031,3.26303428931e-4,0.589541547277937,POC majority,Mixed,37.4,9772,Urban,3827.2615636512483,0.623,0.410458452722063,60861,0.8138,224
DuPage,Illinois,60148,+41.8735714,-088.0207665,53606,8.2227439408,17043,0.001505709488446,0.295734758227442,White majority,White,38,52963,Urban,1597.341540320601,0.548,0.704265241772558,81504,0.7899,222
DeKalb,Illinois,60150,+41.9257398,-088.8922770,310,0,17037,1.2202511848e-5,0.127659574468085,White majority,White,42.2,1692,Rural,945.6264775413712,0.802,0.872340425531915,68250,0.8245,215
Kane,Illinois,60151,+41.9184749,-088.5744680,650,1.3930836479,17089,1.9055699725e-5,0.067097415506958,White majority,White,42.7,4024,Rural,1118.2902584493042,0.805,0.932902584493042,89205,0.8352,226
McHenry,Illinois,60152,+42.2378380,-088.6254568,657,5.9670297157,17111,5.0483113583e-5,0.160226812474686,White majority,White,44.7,12345,Urban,1312.2721749696232,0.767,0.839773187525314,85133,0.8144,226
Cook,Illinois,60153,+41.8792824,-087.8432519,72066,7.9755070468,17031,0.003067329756113,0.963880722385552,POC majority,Black,36.4,23810,Urban,3280.134397312054,0.452,0.036119277614448,48600,0.7879,272
Duval,Florida,32233,+30.3588734,-081.4193884,119513,21.174663946,12031,9.25932792254e-4,0.243615412904017,White majority,White,39.5,24473,Urban,2202.427164630409,0.507,0.756384587095983,62713,0.7607,224
Duval,Florida,32234,+30.2260737,-081.9758572,1345,15.437098178,12031,1.7234791799e-5,0.198442906574394,White majority,White,42.2,5780,Rural,0,0.666,0.801557093425606,52449,0.8221,224
Duval,Florida,32244,+30.2176669,-081.7526853,38133,6.5488621295,12031,9.9291397437e-4,0.569129661351957,POC majority,Mixed,34.5,60712,Urban,2747.397549084201,0.608,0.430870338648043,52928,0.7852,224
Duval,Florida,32246,+30.2937599,-081.5171394,50771,1.9315263534,12031,0.001044423789308,0.447664553876158,White majority,White,34.4,51275,Urban,3028.766455387616,0.559,0.552335446123842,57507,0.7587,224
Duval,Florida,32250,+30.2805922,-081.4120981,57767,1.5223884146,12031,0.001206389118402,0.135146164119306,White majority,White,42,26956,Urban,3509.42276302122,0.444,0.864853835880694,79125,0.7547,224
Duval,Florida,32254,+30.3409607,-081.7347885,54473,2.7167334085,12031,4.0593328199e-4,0.651967175396886,POC majority,Black,34.8,13039,Urban,3995.70519211596,0.513,0.348032824603114,31141,0.8004,224
St. Clair,Illinois,62206,+38.5724810,-090.1664371,10091,1.6919855009,17163,4.16742435095e-4,0.652403941538258,POC majority,Black,34.6,15121,Urban,3061.966801137491,0.626,0.347596058461742,29266,0.7225,222
St. Clair,Illinois,62207,+38.5824659,-090.1232466,8614,3.1484122126,17163,5.15723341767e-4,0.971165713003478,POC majority,Black,34.4,8913,Urban,2872.2091327274766,0.568,0.028834286996522,17973,0.723,222
St. Clair,Illinois,62208,+38.5953419,-090.0047338,14351,4.7099856288,17163,4.75683914433e-4,0.408452409784451,White majority,White,40.4,16516,Urban,2742.7948655848872,0.676,0.591547590215549,63074,0.7318,222
Washington,Illinois,62214,+38.3763648,-089.6036857,0,0,17189,7.501802199e-6,0.053945249597424,White majority,White,39.8,1242,Rural,1207.729468599034,0.819,0.946054750402576,74688,0.754,218
Clinton,Illinois,62215,+38.5082956,-089.6088584,2341,0,17027,6.9029977508e-5,0.178290508652334,White majority,White,35.6,1907,Rural,2831.672784478238,0.777,0.821709491347666,65208,0.7431,221
Clinton,Illinois,62216,+38.6186173,-089.6017877,1904,1.4408587413,17027,4.9710772861e-5,0.020423048869438,White majority,White,37.9,2742,Rural,4449.307075127644,0.813,0.979576951130562,85273,0.7422,221
Randolph,Illinois,62217,+38.1752209,-089.8528326,0,2.8924024105,17157,1.0482734551e-5,0.073529411764706,White majority,White,46.8,748,Rural,2272.727272727273,0.797,0.926470588235294,40303,0.7746,206
Clinton,Illinois,62218,+38.5221944,-089.4739776,548,0,17027,1.5191087479e-5,0.002747252747253,White majority,White,40.4,1820,Rural,4505.494505494506,0.817,0.997252747252747,104531,0.7552,221
Clinton,Illinois,62219,+38.6057860,-089.4318988,2868,2.4164054489,17027,6.07789258949e-4,0.051362683438155,White majority,White,40.6,954,Urban,3563.941299790356,0.617,0.948637316561845,41406,0.7588,221
St. Clair,Illinois,62220,+38.4782770,-089.9980322,6659,3.7064853752,17163,2.41387162416e-4,0.27188285433286,White majority,White,37,18302,Rural,3207.2997486613485,0.746,0.72811714566714,52608,0.7242,222
St. Clair,Illinois,62221,+38.5121463,-089.9053884,8962,2.5824340163,17163,3.3669198645e-4,0.346555811546295,White majority,White,38.5,29949,Rural,2370.6968513139,0.734,0.653444188453705,63458,0.7164,222
St. Clair,Illinois,62223,+38.5359226,-090.0594773,8064,4.295343932,17163,2.48571498812e-4,0.269053896621497,White majority,White,43.3,16309,Rural,2777.607456005886,0.736,0.730946103378503,62572,0.7322,222
St. Clair,Illinois,62225,+38.5429744,-089.8521267,24,0.0030757525,17163,2.79435655499e-4,0.364079563182527,White majority,White,22.8,5128,Urban,604.5241809672387,0.65,0.635920436817473,63958,0.7155,222
Mecklenburg,North Carolina,28270,+35.1120353,-080.7646053,57727,4.7666917928,37119,0.001073108012382,0.26789126900368,White majority,White,39.5,35059,Urban,1300.6645939701646,0.681,0.73210873099632,95224,0.79990000000000006,224
Mecklenburg,North Carolina,28273,+35.1273576,-080.9468458,57775,2.0632264925,37119,6.99058025375e-4,0.698553807967986,POC majority,Mixed,33.4,39483,Urban,3373.603829496239,0.571,0.301446192032014,63687,0.795,224
Mecklenburg,North Carolina,28277,+35.0528748,-080.8175517,68306,4.5831285116,37119,0.001181423758429,0.339445569443475,White majority,White,38.8,71605,Urban,1441.240136861951,0.627,0.660554430556525,105885,0.8021,224
Mecklenburg,North Carolina,28278,+35.1331044,-081.0089654,18326,7.6984947964,37119,3.698885255e-4,0.53243421534853,POC majority,Mixed,35.6,27286,Urban,2294.2168144836182,0.697,0.46756578465147,90282,0.7978,224
Cumberland,North Carolina,28301,+35.0747996,-078.8842572,32008,5.4749616485,37051,5.53281303933e-4,0.836534090909091,POC majority,Black,32.8,17600,Urban,2823.8636363636365,0.574,0.163465909090909,26261,0.8053,214
Cumberland,North Carolina,28303,+35.0856308,-078.9593614,37699,2.6097524424,37051,6.78279730041e-4,0.588971238185898,POC majority,Mixed,35.1,29414,Urban,1376.8953559529475,0.578,0.411028761814102,39896,0.8112,214
Cumberland,North Carolina,28304,+35.0255280,-078.9896043,36621,0.0223867357,37051,8.52058200134e-4,0.565349961542688,POC majority,Mixed,34.8,36404,Urban,1799.2528293594112,0.595,0.434650038457312,48358,0.8092,214
Cumberland,North Carolina,28305,+35.0526089,-078.9072444,62774,4.3680838174,37051,8.47127302965e-4,0.353549517966696,White majority,White,45.4,5705,Urban,1630.1489921121824,0.576,0.646450482033304,50020,0.8138,214
Cumberland,North Carolina,28306,+34.9584949,-078.8968484,10585,0.0929099927,37051,2.35804823947e-4,0.526130078199504,POC majority,Mixed,34.4,41944,Urban,1652.2029372496663,0.655,0.473869921800496,51597,0.7979,214
Cumberland,North Carolina,28307,+35.1385594,-078.9818866,318,0.0247858197,37051,5.88440261036e-4,0.469489624228828,White majority,White,22.3,17830,Urban,667.4144699943914,0.541,0.530510375771172,40559,0.8166,214
Cumberland,North Carolina,28311,+35.1677694,-078.8886970,14626,4.666351205,37051,3.66837049667e-4,0.60175079262647,POC majority,Mixed,32.8,35641,Urban,1753.5983838837292,0.656,0.39824920737353,47534,0.8029,214
Cumberland,North Carolina,28312,+34.9477518,-078.7381328,2123,1.0562778692,37051,4.4148212301e-5,0.419670764742655,White majority,White,40,19196,Rural,1541.987914148781,0.721,0.580329235257345,44683,0.8008,214
Cumberland,North Carolina,28314,+35.0529217,-079.0293488,33974,0.0488762335,37051,9.72987417972e-4,0.688607812768887,POC majority,Mixed,29.7,58110,Urban,1521.2527964205815,0.591,0.311392187231113,47873,0.8054,214
Hoke,North Carolina,28315,+35.1173051,-079.4315318,2202,1.3941626772,37093,8.2764389574e-5,0.401678832116788,White majority,White,35.5,13700,Rural,1956.2043795620439,0.658,0.598321167883212,51725,0.7979,218
Sampson,North Carolina,28318,+35.0198727,-078.6135741,720,0.0034051019,37163,2.1183560466e-5,0.170899107755662,White majority,White,42.5,4371,Rural,1647.2203157172273,0.727,0.829100892244338,47566,0.8154,219
Bladen,North Carolina,28320,+34.5581217,-078.7727155,979,0,37017,3.1921984177e-5,0.291561649359815,White majority,White,45.2,9919,Rural,1421.5142655509628,0.728,0.708438350640185,36199,0.8185,202
Harnett,North Carolina,28323,+35.3147909,-078.8343758,736,4.7120744071,37085,4.0044073335e-5,0.448063606052834,White majority,White,34.4,3899,Rural,1692.7417286483715,0.729,0.551936393947166,52351,0.8024,222
Duplin,North Carolina,28325,+35.1539221,-078.1041384,2749,0.3080277573,37061,2.01463971526e-4,0.549549549549549,POC majority,Mixed,50.1,444,Rural,6531.531531531531,0.741,0.45045045045045,56477,0.8729,211
Harnett,North Carolina,28326,+35.2690439,-079.1546905,1252,0.0208581858,37085,7.7602717235e-5,0.395766516998076,White majority,White,30.1,23385,Rural,1171.6912550780416,0.7,0.604233483001924,61299,0.7988,222
Moore,North Carolina,28327,+35.3546162,-079.4164941,1138,0.3904072597,37125,3.2830039821e-5,0.19336709486166,White majority,White,40.9,16192,Rural,1476.0375494071145,0.742,0.80663290513834,53080,0.8133,218
Sampson,North Carolina,28328,+35.0035028,-078.3379243,1191,0.5035402268,37163,4.1201191944e-5,0.560220385674931,POC majority,Mixed,39.2,27225,Urban,4326.905417814509,0.759,0.439779614325069,35486,0.8515,219
Richmond,North Carolina,28330,+34.9095965,-079.8219798,35081,0,37153,6.91782742825e-4,0.234234234234234,White majority,White,44.3,444,Rural,2027.027027027027,0.59,0.765765765765766,28472,0.7876,198
Bladen,North Carolina,28332,+34.6590486,-078.7379111,1953,0,37017,6.9097317716e-5,0.426553672316384,White majority,White,41.1,354,Rural,2824.858757062147,0.712,0.573446327683616,38333,0.8137,202
Sangamon,Illinois,62561,+39.8638948,-089.5019125,0,1.7903050145,17167,7.776481536e-5,0.028411214953271,White majority,White,39.4,5350,Rural,766.3551401869158,0.81,0.971588785046729,64077,0.7326,222
